State,Quarter,Credit Score,Prosper Score,Lenders Yield,Number of Loans
MS,Q4 2009,675.555555556,7.77777777778,0.238133333333,9
MS,Q4 2010,691.111111111,6.0,0.2265,9
MS,Q4 2011,685.925925926,5.7037037037,0.228911111111,27
MS,Q4 2012,696.363636364,6.33333333333,0.205536363636,33
MS,Q4 2013,690.357142857,5.44642857143,0.165585714286,112
MT,Q1 2010,733.333333333,9.0,0.1215,3
MT,Q1 2011,720.0,7.5,0.201825,4
MT,Q1 2012,710.0,6.1,0.21941,10
MT,Q1 2013,718.0,5.2,0.18678,10
MT,Q1 2014,697.037037037,5.11111111111,0.1498,27
MT,Q2 2010,711.428571429,8.14285714286,0.174142857143,7
MT,Q2 2011,716.666666667,6.0,0.223,6
MT,Q2 2012,671.25,4.9375,0.23836875,16
MT,Q2 2013,707.0,5.15,0.182585,20
MT,Q3 2010,693.333333333,5.0,0.276266666667,3
MT,Q3 2011,702.222222222,5.77777777778,0.234411111111,9
MT,Q3 2012,730.769230769,7.0,0.182530769231,13
MT,Q3 2013,706.153846154,5.84615384615,0.157269230769,26
MT,Q4 2009,745.0,9.5,0.110225,4
MT,Q4 2010,670.0,7.0,0.23,2
MT,Q4 2011,711.666666667,5.91666666667,0.189566666667,12
MT,Q4 2012,677.777777778,4.77777777778,0.242755555556,9
MT,Q4 2013,687.368421053,5.97368421053,0.157239473684,38
NC,Q1 2010,709.268292683,7.75609756098,0.174995121951,41
NC,Q1 2011,713.846153846,6.66153846154,0.217953846154,65
NC,Q1 2012,696.453900709,6.17730496454,0.209059574468,141
NC,Q1 2013,710.196078431,4.98039215686,0.19697745098,102
NC,Q1 2014,697.647058824,5.97712418301,0.143408496732,306
NC,Q2 2010,709.473684211,7.56140350877,0.185252631579,57
NC,Q2 2011,689.393939394,5.4696969697,0.226906060606,66
NC,Q2 2012,695.973154362,5.96644295302,0.21584966443,149
NC,Q2 2013,702.247191011,5.02247191011,0.183833146067,178
NC,Q3 2009,713.846153846,8.15384615385,0.161969230769,13
NC,Q3 2010,708.444444444,7.48888888889,0.193597777778,45
NC,Q3 2011,694.414414414,5.82882882883,0.229684684685,111
NC,Q3 2012,698.555555556,5.97777777778,0.217491666667,180
NC,Q3 2013,701.724137931,5.18965517241,0.181457758621,232
NC,Q4 2009,693.461538462,7.76923076923,0.199796153846,52
NC,Q4 2010,699.692307692,6.81538461538,0.231067692308,65
NC,Q4 2011,701.680672269,5.70588235294,0.224483193277,119
NC,Q4 2012,708.636363636,6.55303030303,0.199540909091,132
NC,Q4 2013,690.867052023,5.77167630058,0.16384566474,346
NE,Q1 2010,728.571428571,8.42857142857,0.142614285714,7
NE,Q1 2011,690.0,6.25,0.2348625,8
NE,Q1 2012,714.166666667,5.70833333333,0.215858333333,24
NE,Q1 2013,700.833333333,4.70833333333,0.205025,24
NE,Q1 2014,696.210526316,5.49473684211,0.148197894737,95
NE,Q2 2010,680.0,7.9,0.19866,10
NE,Q2 2011,688.0,6.5,0.21352,10
NE,Q2 2012,687.692307692,5.5,0.220415384615,26
NE,Q2 2013,709.411764706,4.98039215686,0.190323529412,51
NE,Q3 2009,660.0,8.0,0.200166666667,3
NE,Q3 2010,685.0,6.625,0.216,8
NE,Q3 2011,686.086956522,5.86956521739,0.23277826087,23
NE,Q3 2012,703.571428571,6.17857142857,0.2016,28
NE,Q3 2013,707.547169811,5.47169811321,0.171154716981,53
NE,Q4 2009,692.0,6.8,0.2237,10
NE,Q4 2010,668.0,6.2,0.2607,5
NE,Q4 2011,696.296296296,5.62962962963,0.222351851852,27
NE,Q4 2012,714.0,5.96666666667,0.203656666667,30
NE,Q4 2013,688.349514563,5.1067961165,0.176844660194,103
NH,Q1 2010,716.666666667,7.16666666667,0.189283333333,6
NH,Q1 2011,723.333333333,7.08333333333,0.195725,12
NH,Q1 2012,718.666666667,5.26666666667,0.226146666667,15
NH,Q1 2013,717.5,6.0625,0.1809625,16
NH,Q1 2014,692.571428571,5.97142857143,0.14733,70
NH,Q2 2010,703.333333333,6.5,0.258033333333,6
NH,Q2 2011,707.272727273,6.90909090909,0.214872727273,11
NH,Q2 2012,693.548387097,6.09677419355,0.219067741935,31
NH,Q2 2013,730.909090909,5.36363636364,0.166097727273,44
NH,Q3 2009,780.0,5.0,0.226,1
NH,Q3 2010,680.0,6.0,0.233,2
NH,Q3 2011,693.75,5.6875,0.2539125,16
NH,Q3 2012,688.888888889,6.08333333333,0.226816666667,36
NH,Q3 2013,698.139534884,5.32558139535,0.178939534884,43
NH,Q4 2009,692.0,7.2,0.2392,5
NH,Q4 2010,702.857142857,6.0,0.264571428571,7
NH,Q4 2011,688.571428571,5.78571428571,0.208385714286,14
NH,Q4 2012,706.363636364,5.54545454545,0.214963636364,22
NH,Q4 2013,696.790123457,5.45679012346,0.160965432099,81
NJ,Q1 2010,733.529411765,8.35294117647,0.156426470588,34
NJ,Q1 2011,717.872340426,6.95744680851,0.200738297872,47
NJ,Q1 2012,703.511450382,6.35114503817,0.209559541985,131
NJ,Q1 2013,703.0,4.89166666667,0.194980833333,120
NJ,Q1 2014,696.943005181,6.4170984456,0.136820984456,386
NJ,Q2 2010,702.631578947,7.47368421053,0.197097368421,38
NJ,Q2 2011,688.529411765,5.60294117647,0.243361764706,68
NJ,Q2 2012,700.617283951,5.91358024691,0.225830246914,162
NJ,Q2 2013,710.638297872,5.17446808511,0.180729787234,235
NJ,Q3 2009,710.769230769,7.38461538462,0.188876923077,13
NJ,Q3 2010,701.333333333,6.76666666667,0.218593333333,30
NJ,Q3 2011,700.952380952,5.69523809524,0.235543809524,105
NJ,Q3 2012,704.105263158,6.23684210526,0.216936842105,190
NJ,Q3 2013,706.089552239,5.54925373134,0.174926567164,335
NJ,Q4 2009,700.0,7.57142857143,0.211314285714,28
NJ,Q4 2010,714.146341463,6.68292682927,0.225424390244,41
NJ,Q4 2011,700.36036036,6.2972972973,0.207624324324,111
NJ,Q4 2012,704.892086331,6.30215827338,0.206636690647,139
NJ,Q4 2013,689.237288136,5.89194915254,0.163712923729,472
NM,Q1 2010,800.0,8.0,0.093,1
NM,Q1 2011,708.571428571,6.71428571429,0.207714285714,7
NM,Q1 2012,703.157894737,5.36842105263,0.235505263158,19
NM,Q1 2013,721.818181818,6.18181818182,0.159054545455,11
NM,Q1 2014,694.029850746,5.70149253731,0.140607462687,67
NM,Q2 2010,690.0,7.0,0.230825,4
NM,Q2 2011,702.222222222,6.44444444444,0.205022222222,9
NM,Q2 2012,720.0,6.46666666667,0.189913333333,15
NM,Q2 2013,712.592592593,5.37037037037,0.172340740741,27
NM,Q3 2010,710.0,7.75,0.182,4
NM,Q3 2011,705.0,6.16666666667,0.216908333333,12
NM,Q3 2012,708.235294118,5.47058823529,0.221917647059,17
NM,Q3 2013,716.0,5.28,0.17022,25
NM,Q4 2009,724.0,7.4,0.1934,5
NM,Q4 2010,672.0,5.0,0.28898,10
NM,Q4 2011,707.058823529,5.52941176471,0.2242,17
NM,Q4 2012,717.142857143,5.35714285714,0.220635714286,14
NM,Q4 2013,696.5625,5.796875,0.1563265625,64
NV,Q1 2010,701.428571429,7.85714285714,0.179121428571,14
NV,Q1 2011,698.823529412,6.41176470588,0.227405882353,17
NV,Q1 2012,699.230769231,5.90384615385,0.212484615385,52
NV,Q1 2013,703.428571429,4.6,0.197648571429,70
NV,Q1 2014,682.297297297,5.51351351351,0.153676351351,148
NV,Q2 2010,699.0,7.85,0.1828,20
NV,Q2 2011,698.095238095,5.7619047619,0.223833333333,21
NV,Q2 2012,700.465116279,5.60465116279,0.231625581395,43
NV,Q2 2013,712.083333333,5.14583333333,0.174213541667,96
NV,Q3 2009,640.0,8.4,0.193,5
NV,Q3 2010,693.333333333,6.55555555556,0.209133333333,9
NV,Q3 2011,702.285714286,5.02857142857,0.235388571429,35
NV,Q3 2012,697.931034483,5.70689655172,0.230363793103,58
NV,Q3 2013,702.201834862,5.2752293578,0.180101834862,109
NV,Q4 2009,706.0,7.5,0.19912,10
NV,Q4 2010,703.157894737,6.42105263158,0.246115789474,19
NV,Q4 2011,694.210526316,5.76315789474,0.225226315789,38
NV,Q4 2012,708.205128205,5.92307692308,0.211461538462,39
NV,Q4 2013,680.418848168,5.31937172775,0.177730366492,191
NY,Q1 2010,714.705882353,7.79411764706,0.177042647059,68
NY,Q1 2011,711.111111111,7.37301587302,0.193935714286,126
NY,Q1 2012,697.950530035,6.31448763251,0.205416961131,283
NY,Q1 2013,703.458646617,5.17669172932,0.192615413534,266
NY,Q1 2014,692.987654321,5.90740740741,0.14337308642,810
NY,Q2 2010,705.476190476,7.91666666667,0.174352380952,84
NY,Q2 2011,691.503267974,6.20261437908,0.217755555556,153
NY,Q2 2012,702.054054054,6.33783783784,0.212602702703,370
NY,Q2 2013,702.857142857,5.21931589537,0.187127162978,497
NY,Q3 2009,708.8,7.96,0.150532,25
NY,Q3 2010,704.87804878,7.4512195122,0.201357317073,82
NY,Q3 2011,696.276595745,6.29255319149,0.221946276596,188
NY,Q3 2012,697.584541063,6.53381642512,0.209552415459,414
NY,Q3 2013,705.814307458,5.38660578387,0.177472907154,657
NY,Q4 2009,699.701492537,7.64179104478,0.190568656716,67
NY,Q4 2010,709.898989899,6.91919191919,0.228908080808,99
NY,Q4 2011,695.354330709,6.23228346457,0.212360629921,254
NY,Q4 2012,702.171052632,6.66776315789,0.191988486842,304
NY,Q4 2013,691.626506024,5.80522088353,0.165062449799,996
OH,Q1 2010,702.857142857,8.07142857143,0.169254761905,42
OH,Q1 2011,708.888888889,6.96825396825,0.209034920635,63
OH,Q1 2012,700.680272109,5.9387755102,0.212121768707,147
OH,Q1 2013,704.897959184,5.10204081633,0.190088435374,147
OH,Q1 2014,690.848861284,5.8281573499,0.147893581781,483
OH,Q2 2010,704.137931034,7.86206896552,0.183701724138,58
OH,Q2 2011,686.666666667,5.51612903226,0.240530107527,93
OH,Q2 2012,696.274509804,5.87254901961,0.227083823529,204
OH,Q2 2013,703.310344828,4.90344827586,0.189877586207,290
OH,Q3 2009,693.684210526,8.10526315789,0.171210526316,19
OH,Q3 2010,706.315789474,7.54385964912,0.198994736842,57
OH,Q3 2011,696.615384615,6.09230769231,0.221595384615,130
OH,Q3 2012,693.449781659,6.17903930131,0.21622489083,229
OH,Q3 2013,699.318181818,5.0625,0.184731534091,352
OH,Q4 2009,692.608695652,7.47826086957,0.222758695652,46
OH,Q4 2010,700.322580645,5.83870967742,0.253869354839,62
OH,Q4 2011,691.688311688,5.59090909091,0.225590909091,154
OH,Q4 2012,696.432432432,5.96756756757,0.220479459459,185
OH,Q4 2013,690.018018018,5.84684684685,0.165401621622,555
OK,Q1 2010,738.461538462,8.0,0.146230769231,13
OK,Q1 2011,697.142857143,6.14285714286,0.2499,7
OK,Q1 2012,698.095238095,5.88095238095,0.219080952381,42
OK,Q1 2013,720.64516129,5.54838709677,0.158535483871,31
OK,Q1 2014,696.880733945,6.17431192661,0.139946788991,109
OK,Q2 2010,698.461538462,6.84615384615,0.218246153846,13
OK,Q2 2011,689.565217391,5.60869565217,0.22582173913,23
OK,Q2 2012,699.024390244,6.19512195122,0.213714634146,41
OK,Q2 2013,705.762711864,5.47457627119,0.173242372881,59
OK,Q3 2009,725.0,8.75,0.1533,8
OK,Q3 2010,689.230769231,6.69230769231,0.245884615385,13
OK,Q3 2011,685.217391304,5.34782608696,0.249026086957,23
OK,Q3 2012,717.021276596,6.59574468085,0.207140425532,47
OK,Q3 2013,699.759036145,5.61445783133,0.174038554217,83
OK,Q4 2009,700.0,7.54545454545,0.183390909091,11
OK,Q4 2010,695.0,6.1875,0.264475,16
OK,Q4 2011,706.0,5.83333333333,0.217616666667,30
OK,Q4 2012,710.0,6.47727272727,0.200145454545,44
OK,Q4 2013,693.08411215,5.63551401869,0.167742990654,107
OR,Q1 2010,696.8,7.56,0.179572,25
OR,Q1 2011,699.35483871,6.61290322581,0.221632258065,31
OR,Q1 2012,693.611111111,5.97222222222,0.195073611111,72
OR,Q1 2013,704.864864865,5.75675675676,0.178397297297,37
OR,Q1 2014,695.037593985,6.11278195489,0.140142105263,133
OR,Q2 2010,706.0,7.3,0.198986666667,30
OR,Q2 2011,682.790697674,6.3023255814,0.20586744186,43
OR,Q2 2012,699.322033898,5.98305084746,0.228223728814,59
OR,Q2 2013,709.892473118,5.15053763441,0.174840860215,93
OR,Q3 2009,711.0,8.15,0.15784,20
OR,Q3 2010,683.571428571,6.75,0.234921428571,28
OR,Q3 2011,690.454545455,6.0,0.219045454545,44
OR,Q3 2012,692.098765432,6.54320987654,0.200639506173,81
OR,Q3 2013,695.275590551,4.77165354331,0.189462204724,127
OR,Q4 2009,710.769230769,7.34615384615,0.196623076923,26
OR,Q4 2010,709.0,6.15,0.25142,20
OR,Q4 2011,704.166666667,5.72916666667,0.21991875,48
OR,Q4 2012,705.507246377,6.30434782609,0.183553623188,69
OR,Q4 2013,684.875621891,5.80099502488,0.163895522388,201
PA,Q1 2010,706.923076923,7.65384615385,0.189426923077,26
PA,Q1 2011,708.13559322,7.08474576271,0.204240677966,59
PA,Q1 2012,703.503649635,5.54744525547,0.226837226277,137
PA,Q1 2013,714.343434343,5.23232323232,0.183838383838,99
PA,Q1 2014,695.159574468,5.77659574468,0.14597393617,376
PA,Q2 2010,722.0,7.95,0.162645,40
PA,Q2 2011,697.24137931,5.86206896552,0.225514942529,87
PA,Q2 2012,699.756097561,5.68292682927,0.226356097561,164
PA,Q2 2013,710.4,4.828,0.1872752,250
PA,Q3 2009,698.461538462,8.0,0.172653846154,13
PA,Q3 2010,702.702702703,7.0,0.223410810811,37
PA,Q3 2011,692.826086957,5.40217391304,0.246516304348,92
PA,Q3 2012,704.105263158,5.99473684211,0.21391,190
PA,Q3 2013,705.319148936,5.06737588652,0.180107446809,282
PA,Q4 2009,712.083333333,7.5625,0.195845833333,48
PA,Q4 2010,698.571428571,6.09523809524,0.249992857143,42
PA,Q4 2011,698.666666667,5.875,0.217943333333,120
PA,Q4 2012,706.09375,6.265625,0.2101203125,128
PA,Q4 2013,688.251121076,5.80269058296,0.165157623318,446
RI,Q1 2010,750.0,7.83333333333,0.167166666667,6
RI,Q1 2011,696.0,7.3,0.21456,10
RI,Q1 2012,697.5,6.0,0.222775,16
RI,Q1 2013,709.411764706,5.11764705882,0.182782352941,17
RI,Q1 2014,696.153846154,5.90384615385,0.141767307692,52
RI,Q2 2010,665.0,8.75,0.178125,4
RI,Q2 2011,688.75,6.0,0.215375,16
RI,Q2 2012,688.148148148,6.55555555556,0.221433333333,27
RI,Q2 2013,702.424242424,5.15151515152,0.192872727273,33
RI,Q3 2009,690.0,6.0,0.22975,2
RI,Q3 2010,680.0,6.0,0.272,5
RI,Q3 2011,724.285714286,5.71428571429,0.228721428571,14
RI,Q3 2012,712.173913043,6.34782608696,0.208160869565,23
RI,Q3 2013,703.75,5.0625,0.180172916667,48
RI,Q4 2009,740.0,8.33333333333,0.162466666667,3
RI,Q4 2010,674.285714286,5.85714285714,0.270928571429,7
RI,Q4 2011,703.75,6.5,0.18968125,16
RI,Q4 2012,731.304347826,6.4347826087,0.183791304348,23
RI,Q4 2013,700.24691358,6.0,0.152466666667,81
SC,Q1 2010,722.222222222,7.38888888889,0.196883333333,18
SC,Q1 2011,727.058823529,7.11764705882,0.197988235294,17
SC,Q1 2012,706.779661017,6.01694915254,0.205684745763,59
SC,Q1 2013,709.152542373,5.15254237288,0.196596610169,59
SC,Q1 2014,701.415929204,5.93805309735,0.140605309735,113
SC,Q2 2010,697.777777778,6.88888888889,0.197911111111,18
SC,Q2 2011,720.769230769,6.76923076923,0.192726923077,26
SC,Q2 2012,700.377358491,5.90566037736,0.225222641509,53
SC,Q2 2013,710.303030303,5.33333333333,0.180986363636,66
SC,Q3 2009,700.0,9.0,0.17,1
SC,Q3 2010,722.666666667,7.73333333333,0.167466666667,15
SC,Q3 2011,697.297297297,5.83783783784,0.236808108108,37
SC,Q3 2012,708.219178082,6.1095890411,0.213010958904,73
SC,Q3 2013,702.02020202,5.10101010101,0.18034040404,99
SC,Q4 2009,724.615384615,8.03846153846,0.162442307692,26
SC,Q4 2010,713.75,6.8125,0.2306875,16
SC,Q4 2011,708.846153846,5.63461538462,0.227134615385,52
SC,Q4 2012,709.433962264,6.47169811321,0.202911320755,53
SC,Q4 2013,691.771428571,5.70857142857,0.165429714286,175
SD,Q1 2010,732.0,8.6,0.141,5
SD,Q1 2011,756.666666667,7.33333333333,0.169016666667,6
SD,Q1 2012,686.666666667,5.66666666667,0.230866666667,15
SD,Q1 2013,690.0,5.33333333333,0.20655,6
SD,Q1 2014,702.4,5.16,0.129392,25
SD,Q2 2010,670.0,7.0,0.235,6
SD,Q2 2011,700.0,6.28571428571,0.2262,7
SD,Q2 2012,695.555555556,4.11111111111,0.277055555556,9
SD,Q2 2013,689.333333333,4.53333333333,0.200326666667,15
SD,Q3 2010,660.0,10.0,0.1721,1
SD,Q3 2011,694.285714286,5.0,0.277042857143,7
SD,Q3 2012,666.153846154,5.76923076923,0.213230769231,13
SD,Q3 2013,705.882352941,4.58823529412,0.180994117647,17
SD,Q4 2009,700.0,7.0,0.254,2
SD,Q4 2010,800.0,10.0,0.06,1
SD,Q4 2011,681.666666667,5.41666666667,0.223925,12
SD,Q4 2012,713.333333333,6.66666666667,0.201516666667,12
SD,Q4 2013,692.413793103,5.10344827586,0.164951724138,29
TN,Q1 2010,706.428571429,7.64285714286,0.179875,28
TN,Q1 2011,701.111111111,6.41666666667,0.236108333333,36
TN,Q1 2012,710.434782609,6.31884057971,0.206149275362,69
TN,Q1 2013,705.3125,4.34375,0.2025984375,64
TN,Q1 2014,691.64021164,5.78835978836,0.148806349206,189
TN,Q2 2010,708.461538462,8.53846153846,0.160311538462,26
TN,Q2 2011,694.8,5.84,0.226556,50
TN,Q2 2012,705.23364486,6.24299065421,0.209299065421,107
TN,Q2 2013,701.355932203,4.82203389831,0.18871440678,118
TN,Q3 2009,693.333333333,8.08333333333,0.208491666667,12
TN,Q3 2010,706.4,7.24,0.234168,25
TN,Q3 2011,705.396825397,6.19047619048,0.215601587302,63
TN,Q3 2012,703.75,6.16964285714,0.217564285714,112
TN,Q3 2013,706.790123457,5.01234567901,0.178832098765,162
TN,Q4 2009,696.0,8.24,0.181224,25
TN,Q4 2010,712.571428571,6.62857142857,0.22356,35
TN,Q4 2011,700.930232558,5.95348837209,0.224075581395,86
TN,Q4 2012,697.0,5.94,0.220533,100
TN,Q4 2013,685.619047619,5.39523809524,0.175664285714,210
TX,Q1 2010,721.034482759,7.93103448276,0.160565517241,58
TX,Q1 2011,721.441441441,7.27927927928,0.190322522523,111
TX,Q1 2012,711.940298507,6.07089552239,0.205923507463,268
TX,Q1 2013,703.675213675,5.20512820513,0.18841965812,234
TX,Q1 2014,701.276595745,6.01063829787,0.13841607565,846
TX,Q2 2010,708.837209302,7.51162790698,0.183839534884,86
TX,Q2 2011,688.776978417,5.32374100719,0.240735971223,139
TX,Q2 2012,694.524714829,5.7072243346,0.225122813688,263
TX,Q2 2013,707.447216891,5.17850287908,0.175676391555,521
TX,Q3 2009,706.4,8.32,0.168216,25
TX,Q3 2010,700.533333333,6.8,0.238873333333,75
TX,Q3 2011,700.9375,5.80208333333,0.227536458333,192
TX,Q3 2012,700.289017341,6.13583815029,0.21318265896,346
TX,Q3 2013,710.333333333,5.53939393939,0.1662,660
TX,Q4 2009,704.87804878,7.35365853659,0.209884146341,82
TX,Q4 2010,702.564102564,6.57692307692,0.234833333333,78
TX,Q4 2011,705.158730159,5.68650793651,0.221161904762,252
TX,Q4 2012,700.132450331,6.32450331126,0.208043377483,302
TX,Q4 2013,695.187376726,5.78796844181,0.159806311637,1014
UT,Q1 2010,666.25,7.125,0.22065,16
UT,Q1 2011,726.666666667,6.58333333333,0.215883333333,12
UT,Q1 2012,694.666666667,4.46666666667,0.23478,15
UT,Q1 2013,721.052631579,5.73684210526,0.171884210526,19
UT,Q1 2014,700.857142857,6.05714285714,0.135717142857,70
UT,Q2 2010,702.105263158,7.26315789474,0.199284210526,19
UT,Q2 2011,702.0,4.85,0.23316,20
UT,Q2 2012,709.743589744,6.25641025641,0.200574358974,39
UT,Q2 2013,720.377358491,5.81132075472,0.157560377358,53
UT,Q3 2009,686.666666667,7.77777777778,0.158455555556,9
UT,Q3 2010,708.0,6.8,0.20723,10
UT,Q3 2011,685.555555556,4.55555555556,0.241916666667,18
UT,Q3 2012,695.789473684,4.84210526316,0.243710526316,19
UT,Q3 2013,700.909090909,5.84090909091,0.173338636364,44
UT,Q4 2009,743.076923077,7.15384615385,0.167876923077,13
UT,Q4 2010,690.0,5.16666666667,0.2560375,24
UT,Q4 2011,708.275862069,5.10344827586,0.210417241379,29
UT,Q4 2012,698.666666667,5.73333333333,0.183026666667,15
UT,Q4 2013,688.923076923,5.35384615385,0.171861538462,65
VA,Q1 2010,718.0,8.175,0.15916,40
VA,Q1 2011,725.6,7.49333333333,0.186713333333,75
VA,Q1 2012,712.727272727,6.00649350649,0.205115584416,154
VA,Q1 2013,711.538461538,5.31538461538,0.182176923077,130
VA,Q1 2014,694.480874317,5.97540983607,0.147106010929,366
VA,Q2 2010,711.875,7.78125,0.1717109375,64
VA,Q2 2011,707.415730337,5.97752808989,0.214282022472,89
VA,Q2 2012,706.625,6.275,0.2041325,160
VA,Q2 2013,713.362831858,5.25663716814,0.180415044248,226
VA,Q3 2009,729.523809524,8.57142857143,0.134914285714,21
VA,Q3 2010,710.638297872,7.14893617021,0.206617021277,47
VA,Q3 2011,704.421052632,5.74736842105,0.22178,95
VA,Q3 2012,703.560209424,6.01570680628,0.217443979058,191
VA,Q3 2013,706.449275362,5.29710144928,0.174860869565,276
VA,Q4 2009,705.6,8.04,0.183762,50
VA,Q4 2010,708.679245283,6.07547169811,0.249650943396,53
VA,Q4 2011,707.671232877,6.08904109589,0.209406164384,146
VA,Q4 2012,707.941176471,6.14705882353,0.2019625,136
VA,Q4 2013,689.643705463,6.02375296912,0.160975771971,421
VT,Q1 2010,760.0,9.0,0.082,1
VT,Q1 2011,780.0,8.0,0.1299,1
VT,Q1 2012,683.333333333,7.33333333333,0.183616666667,6
VT,Q1 2013,705.0,5.125,0.2089875,8
VT,Q1 2014,698.571428571,5.17857142857,0.155221428571,28
VT,Q2 2010,660.0,8.25,0.22,4
VT,Q2 2011,665.0,5.5,0.2674,4
VT,Q2 2012,736.666666667,5.16666666667,0.251016666667,6
VT,Q2 2013,712.941176471,4.76470588235,0.197423529412,17
VT,Q3 2009,750.0,9.0,0.20075,2
VT,Q3 2010,640.0,7.0,0.2525,1
VT,Q3 2011,705.0,2.75,0.30805,4
VT,Q3 2012,676.363636364,5.36363636364,0.214945454545,11
VT,Q3 2013,700.0,5.27777777778,0.175261111111,18
VT,Q4 2009,700.0,9.66666666667,0.131166666667,3
VT,Q4 2010,640.0,4.0,0.34,1
VT,Q4 2011,677.142857143,5.28571428571,0.237542857143,7
VT,Q4 2012,745.0,6.0,0.2048625,8
VT,Q4 2013,692.571428571,5.82857142857,0.16648,35
WA,Q1 2010,700.526315789,7.84210526316,0.173076315789,38
WA,Q1 2011,697.959183673,6.89795918367,0.214506122449,49
WA,Q1 2012,700.461538462,5.81538461538,0.206168461538,130
WA,Q1 2013,704.5,5.2,0.1846125,80
WA,Q1 2014,692.571428571,6.35,0.141228571429,280
WA,Q2 2010,694.166666667,7.70833333333,0.185164583333,48
WA,Q2 2011,687.466666667,5.65333333333,0.227773333333,75
WA,Q2 2012,697.886178862,5.9593495935,0.21202195122,123
WA,Q2 2013,716.0,5.60512820513,0.168073333333,195
WA,Q3 2009,703.0,8.75,0.16238,20
WA,Q3 2010,702.424242424,6.93939393939,0.205527272727,33
WA,Q3 2011,691.25,5.9375,0.2272675,80
WA,Q3 2012,699.172413793,6.12413793103,0.213079310345,145
WA,Q3 2013,710.351758794,5.39698492462,0.17584120603,199
WA,Q4 2009,713.703703704,7.62962962963,0.185961111111,54
WA,Q4 2010,708.8,6.08,0.225442,50
WA,Q4 2011,695.185185185,5.37962962963,0.222910185185,108
WA,Q4 2012,709.677419355,6.48387096774,0.194391129032,124
WA,Q4 2013,687.142857143,6.02040816327,0.159356462585,294
WI,Q1 2010,694.0,7.85,0.175975,20
WI,Q1 2011,700.625,7.125,0.208303125,32
WI,Q1 2012,708.051948052,6.12987012987,0.203412987013,77
WI,Q1 2013,709.117647059,5.61764705882,0.18695,68
WI,Q1 2014,694.949494949,6.20707070707,0.141165151515,198
WI,Q2 2010,698.518518519,7.92592592593,0.173444444444,27
WI,Q2 2011,687.894736842,6.13157894737,0.207563157895,38
WI,Q2 2012,699.361702128,6.04255319149,0.218305319149,94
WI,Q2 2013,712.98245614,5.42105263158,0.172650877193,114
WI,Q3 2009,693.333333333,8.22222222222,0.1885,9
WI,Q3 2010,732.0,8.0,0.168685,20
WI,Q3 2011,693.703703704,6.22222222222,0.232218518519,54
WI,Q3 2012,700.808080808,6.07070707071,0.210847474747,99
WI,Q3 2013,703.139534884,5.10465116279,0.180370348837,172
WI,Q4 2009,702.608695652,8.17391304348,0.176186956522,23
WI,Q4 2010,708.333333333,6.70833333333,0.2199375,24
WI,Q4 2011,694.939759036,6.19277108434,0.215124096386,83
WI,Q4 2012,705.882352941,6.54117647059,0.190563529412,85
WI,Q4 2013,690.972762646,5.90661478599,0.162129571984,257
WV,Q1 2010,700.0,8.5,0.1405,2
WV,Q1 2011,683.333333333,7.0,0.22335,6
WV,Q1 2012,712.941176471,6.23529411765,0.215670588235,17
WV,Q1 2013,713.684210526,5.10526315789,0.187636842105,19
WV,Q1 2014,694.545454545,5.27272727273,0.155636363636,33
WV,Q2 2010,706.666666667,8.0,0.191666666667,6
WV,Q2 2011,669.090909091,4.36363636364,0.261045454545,11
WV,Q2 2012,708.888888889,6.22222222222,0.206338888889,18
WV,Q2 2013,712.307692308,5.38461538462,0.165646153846,26
WV,Q3 2009,640.0,7.0,0.2647,1
WV,Q3 2010,713.333333333,7.0,0.167833333333,3
WV,Q3 2011,690.909090909,5.81818181818,0.256181818182,11
WV,Q3 2012,703.80952381,6.66666666667,0.201519047619,21
WV,Q3 2013,701.764705882,5.38235294118,0.173782352941,34
WV,Q4 2009,720.0,8.33333333333,0.15125,6
WV,Q4 2010,680.0,6.2,0.24718,5
WV,Q4 2011,697.142857143,5.71428571429,0.225878571429,14
WV,Q4 2012,721.666666667,6.08333333333,0.213758333333,12
WV,Q4 2013,690.0,6.16071428571,0.161682142857,56
WY,Q1 2010,646.666666667,8.33333333333,0.196866666667,3
WY,Q1 2011,720.0,4.0,0.3099,1
WY,Q1 2012,733.333333333,4.33333333333,0.283533333333,3
WY,Q1 2013,718.333333333,5.58333333333,0.183708333333,12
WY,Q1 2014,704.0,5.86666666667,0.1385,15
WY,Q2 2010,735.0,8.75,0.120125,4
WY,Q2 2012,715.0,6.5,0.2196,4
WY,Q2 2013,691.666666667,4.75,0.199641666667,12
WY,Q3 2010,730.0,7.5,0.1735,2
WY,Q3 2011,693.333333333,2.66666666667,0.2631,3
WY,Q3 2012,720.0,6.14285714286,0.214385714286,7
WY,Q3 2013,696.52173913,3.95652173913,0.214917391304,23
WY,Q4 2009,730.0,9.0,0.143625,4
WY,Q4 2011,728.571428571,5.85714285714,0.228071428571,7
WY,Q4 2012,733.333333333,5.33333333333,0.197566666667,6
WY,Q4 2013,696.25,5.75,0.169025,16
